# Cycle, ((density(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
       100   0.2771097491E+003
       200   0.2989123529E+003
       300   0.3433907369E+003
       400   0.3555753434E+003
       500   0.3977848560E+003
       600   0.4078202692E+003
       700   0.4273294084E+003
       800   0.4642921617E+003
       900   0.5075619407E+003
      1000   0.5268353072E+003
      1100   0.5646408440E+003
      1200   0.5786470144E+003
      1300   0.6159885553E+003
      1400   0.6365445821E+003
      1500   0.6515624131E+003
      1600   0.6812038504E+003
      1700   0.6850008710E+003
      1800   0.6925778697E+003
      1900   0.7125298016E+003
      2000   0.7136134576E+003
      2100   0.7344455906E+003
      2200   0.7423309040E+003
      2300   0.7490803178E+003
      2400   0.7645895740E+003
      2500   0.7763574125E+003
      2600   0.7916784195E+003
      2700   0.8007271938E+003
      2800   0.8160840528E+003
      2900   0.8261427785E+003
      3000   0.8303513183E+003
      3100   0.8380372209E+003
      3200   0.8460304693E+003
      3300   0.8646103507E+003
      3400   0.8654136214E+003
      3500   0.8712379179E+003
      3600   0.8701834843E+003
      3700   0.8922879489E+003
      3800   0.8979259751E+003
      3900   0.9158026618E+003
      4000   0.9299071033E+003
      4100   0.9374300268E+003
      4200   0.9411841400E+003
      4300   0.9637792457E+003
      4400   0.9694795486E+003
      4500   0.9630823364E+003
      4600   0.9557241163E+003
      4700   0.9608971854E+003
      4800   0.9473421186E+003
      4900   0.9553467056E+003
      5000   0.9668149766E+003
      5100   0.9873278395E+003
      5200   0.9761625649E+003
      5300   0.9862655116E+003
      5400   0.9903525562E+003
      5500   0.9930483897E+003
