# Cycle, (volume(Ib), Ib=1,N_Box)
       100   0.7911701776E+005
       200   0.7334623924E+005
       300   0.6384591833E+005
       400   0.6165809119E+005
       500   0.5511546408E+005
       600   0.5375921355E+005
       700   0.5130491025E+005
       800   0.4722047615E+005
       900   0.4319491906E+005
      1000   0.4161470700E+005
      1100   0.3882839362E+005
      1200   0.3788855105E+005
      1300   0.3559172773E+005
      1400   0.3444235889E+005
      1500   0.3364849860E+005
      1600   0.3218434090E+005
      1700   0.3200594024E+005
      1800   0.3165578617E+005
      1900   0.3076937540E+005
      2000   0.3072265063E+005
      2100   0.2985122006E+005
      2200   0.2953412936E+005
      2300   0.2926801896E+005
      2400   0.2867433417E+005
      2500   0.2823969552E+005
      2600   0.2769318502E+005
      2700   0.2738023276E+005
      2800   0.2686499861E+005
      2900   0.2653790303E+005
      3000   0.2640339873E+005
      3100   0.2616124487E+005
      3200   0.2591407489E+005
      3300   0.2535719926E+005
      3400   0.2533366289E+005
      3500   0.2516430529E+005
      3600   0.2519479781E+005
      3700   0.2457065230E+005
      3800   0.2441637457E+005
      3900   0.2393976111E+005
      4000   0.2357665284E+005
      4100   0.2338744900E+005
      4200   0.2329416319E+005
      4300   0.2274804842E+005
      4400   0.2261429545E+005
      4500   0.2276450945E+005
      4600   0.2293977579E+005
      4700   0.2281627762E+005
      4800   0.2314274486E+005
      4900   0.2294883817E+005
      5000   0.2267662115E+005
      5100   0.2220548846E+005
      5200   0.2245947318E+005
      5300   0.2222940647E+005
      5400   0.2213766886E+005
      5500   0.2207757162E+005
