# Cycle, ((density(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
       100   0.1130017668E+004
       200   0.1119216319E+004
       300   0.1096919881E+004
       400   0.1101568887E+004
       500   0.1084908265E+004
       600   0.1082742996E+004
       700   0.1051347930E+004
       800   0.1040497948E+004
       900   0.1064847049E+004
      1000   0.1076011737E+004
      1100   0.1073633556E+004
      1200   0.1054567572E+004
      1300   0.1039129117E+004
      1400   0.1078204119E+004
      1500   0.1071733395E+004
      1600   0.1083832831E+004
      1700   0.1075768791E+004
      1800   0.1058969520E+004
      1900   0.1088352454E+004
      2000   0.1047461808E+004
      2100   0.1088710503E+004
      2200   0.1075047911E+004
      2300   0.1071555304E+004
      2400   0.1058466718E+004
      2500   0.1064889727E+004
      2600   0.1075535126E+004
      2700   0.1060811551E+004
      2800   0.1080239983E+004
      2900   0.1055954229E+004
      3000   0.1058801868E+004
      3100   0.1056668638E+004
      3200   0.1057978590E+004
      3300   0.1086544770E+004
      3400   0.1081180201E+004
      3500   0.1073945083E+004
      3600   0.1061505733E+004
      3700   0.1056206478E+004
      3800   0.1067517095E+004
      3900   0.1057893737E+004
      4000   0.1068943271E+004
      4100   0.1071965688E+004
      4200   0.1064330498E+004
      4300   0.1107229771E+004
      4400   0.1068099623E+004
      4500   0.1074387082E+004
      4600   0.1091774605E+004
      4700   0.1073057285E+004
      4800   0.1077096224E+004
      4900   0.1082763055E+004
      5000   0.1083742205E+004
      5100   0.1085747776E+004
      5200   0.1092707035E+004
      5300   0.1080935425E+004
      5400   0.1076066333E+004
      5500   0.1062418119E+004
      5600   0.1078614044E+004
      5700   0.1084338429E+004
      5800   0.1081379123E+004
      5900   0.1042795737E+004
      6000   0.1070881717E+004
      6100   0.1063604274E+004
      6200   0.1052210344E+004
      6300   0.1060503091E+004
      6400   0.1072028464E+004
      6500   0.1089405916E+004
      6600   0.1034791940E+004
      6700   0.1025389026E+004
      6800   0.1018258148E+004
      6900   0.1042781325E+004
      7000   0.1043653618E+004
      7100   0.1029210973E+004
      7200   0.1031107169E+004
      7300   0.1033270333E+004
      7400   0.1029761816E+004
      7500   0.1022672912E+004
      7600   0.1012495368E+004
      7700   0.1079219711E+004
      7800   0.1069654891E+004
      7900   0.1057783579E+004
      8000   0.1080523917E+004
      8100   0.1057229939E+004
      8200   0.1087762498E+004
      8300   0.1036288050E+004
      8400   0.1025189358E+004
      8500   0.1041973856E+004
      8600   0.1022278422E+004
      8700   0.1044430621E+004
      8800   0.1025512323E+004
      8900   0.1065048642E+004
      9000   0.1029896230E+004
      9100   0.1034512405E+004
      9200   0.1037328954E+004
      9300   0.1036133945E+004
      9400   0.1022476444E+004
      9500   0.1025948980E+004
      9600   0.1012668656E+004
      9700   0.1026582894E+004
      9800   0.1013096904E+004
      9900   0.1048721224E+004
     10000   0.1067558432E+004
     10100   0.1062705945E+004
     10200   0.1055712523E+004
     10300   0.1044893896E+004
     10400   0.1029672528E+004
     10500   0.1039188727E+004
     10600   0.1083314471E+004
     10700   0.1070215846E+004
     10800   0.1079412761E+004
     10900   0.1060647540E+004
     11000   0.1037298686E+004
     11100   0.1049550860E+004
     11200   0.1067247931E+004
     11300   0.1035189379E+004
     11400   0.1031003113E+004
     11500   0.1049391050E+004
     11600   0.1060154580E+004
     11700   0.1042681847E+004
     11800   0.1044726181E+004
     11900   0.1057281889E+004
     12000   0.1079682677E+004
     12100   0.1057307566E+004
     12200   0.1044817817E+004
